lat,lon
35.05930085992719,23.35404479631636
34.27283270178013,23.71880878008072
35.434964260109574,21.97270335534145
35.39116168855631,22.012667882212273
35.39566961783456,22.008262405871683
35.36092230981446,22.00785259411881
31.50744663846249,24.411099045089376
33.862689947415916,24.143791448483892
35.922443220779755,22.928865103030407
34.878715734960664,23.805263297881407
34.245863936063415,22.375414331193603
34.100081286084034,23.032563238420792
31.244111063459002,28.54687196599657
34.207089439474544,23.14858725036752
34.13437937737543,22.365681302070136
33.62126353918398,21.574815548578655
32.52605739244673,21.692344830615646
31.87515023345049,22.221632471042618
31.965947179629655,22.183969194783483
30.958692939788584,28.229165404821618
33.81926566363475,22.64484191551754
34.55371925318658,22.974630042398527
30.654510166447537,22.064509068911573
34.3403491880148,24.145052407722726
33.72139946472412,24.598335730039448
33.971999351417274,24.403288978804937
33.79102805768359,24.142002462563855
34.699226068332635,25.155947667365417
34.09502956813392,23.024437932326364
34.49968714981026,23.55817833506481
32.91229708824293,21.338637883177373
32.83708086965709,21.230195388652085
33.90988134692236,22.700213788086025
34.52988712357628,19.944418895977243
31.55460651398844,24.391254699070906
33.063911674701224,21.567896034756288
