,lat,lon
0,12.91792349,77.59276671
1,12.97843111,77.46624992
2,12.98936584,77.62879793
3,12.98563312,77.53803751
4,12.91593997,77.50145601
5,13.07275648,77.73914159
6,13.04134431,77.53761086
7,12.95402401,77.70740539
8,13.01397364,77.62607956
9,12.99302077,77.47558263
